T,P,S,PT,Y,BAI,DBH,H,Hc,SMx,t60,t300,L16,L17
P609,P6,P,SB,2011,9.596758167,30.05,15.2,51.3157894736842,80,0,0,2919.41228070175,2327.00657894737
P609,P6,P,SB,2012,7.222144519,30.05,15.2,51.3157894736842,80,0,0,2919.41228070175,2327.00657894737
P609,P6,P,SB,2013,11.4564208,30.05,15.2,51.3157894736842,80,0,0,2919.41228070175,2327.00657894737
P609,P6,P,SB,2014,8.244230273,30.05,15.2,51.3157894736842,80,0,0,2919.41228070175,2327.00657894737
P609,P6,P,SB,2015,6.724368588,30.05,15.2,51.3157894736842,80,0,0,2919.41228070175,2327.00657894737
P609,P6,P,SB,2016,11.12651587,30.05,15.2,51.3157894736842,80,0,0,2919.41228070175,2327.00657894737
P609,P6,P,SB,2017,7.561546482,30.05,15.2,51.3157894736842,80,0,0,2919.41228070175,2327.00657894737
P609,P6,P,SB,2018,11.93874638,30.05,15.2,51.3157894736842,80,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1973,1.909007626,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1974,1.765399142,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1975,2.740332732,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1976,2.376014798,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1977,3.149053936,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1978,2.301961176,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1979,0.209355734,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1980,0.78866542,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1981,0.63500384,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1982,0.478627924,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1983,0.829075726,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1984,0.835113867,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1985,1.441761692,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1986,1.210342552,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1987,1.698096803,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1988,1.239370868,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1989,1.137256541,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1990,0.572398181,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1991,0.603723002,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1992,1.623474552,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1993,1.348308735,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1994,1.183249457,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1995,0.864142183,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1996,0.269256482,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1997,0.239766351,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1998,0.210125425,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,1999,0.391049746,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2000,0.815573161,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2001,1.186136581,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2002,1.011118454,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2003,0.554403139,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2004,0.618391098,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2005,0.341186387,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2006,0.497628276,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2007,0.718158656,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2008,0.784377146,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2009,0,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2010,0.346370015,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2011,0.695020826,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2012,0.47562142,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2013,0.540746635,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2014,0.382796782,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2015,0.095840567,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P618,P6,P,SB,2016,0.448003679,10.2,7.1,53.5211267605634,59,0,0,2919.41228070175,2327.00657894737
P625,P6,P,SB,1973,0.20628954,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1974,0.129747777,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1975,0.117310211,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1976,0.130941582,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1977,0.078866542,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1978,0.131946891,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1979,0.119289415,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1980,0.186572905,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1981,0.093748266,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1982,0.067151543,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1983,0.094276054,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1984,0.230237901,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1985,0.300650417,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1986,0.151465607,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1987,0.193873966,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1988,0.069539153,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1989,0.04179889,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1990,0.041855439,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1991,0.111890964,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1992,0.098234461,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1993,0.070355967,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1994,0.028186369,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1995,0.169646003,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1996,0.213329849,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1997,0.214743566,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1998,0.404637134,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,1999,0.101928974,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2000,0.131503927,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2001,0.264534668,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2002,0.385699613,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2003,0.389947047,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2004,0.242078564,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2005,0,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2006,0.258970907,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2007,0.230011706,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2008,0.185027241,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2009,0.108350389,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2010,0.124206007,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2011,0.218328123,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2012,0.109625876,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2013,0.330724883,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2014,0.23792852,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2015,0.207348257,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2016,0.112088884,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2017,0.160661048,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P625,P6,P,SB,2018,0.209798699,5.15,6,18.3333333333333,60,106,13,2919.41228070175,2327.00657894737
P626,P6,P,SB,1973,6.026755948,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1974,3.899269403,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1975,6.93590773,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1976,4.659836418,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1977,5.839199725,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1978,3.834891887,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1979,5.337452821,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1980,6.492531617,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1981,1.350831434,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1982,0.981486952,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1983,1.453925938,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1984,2.357765287,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1985,3.231768929,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1986,1.195454545,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1987,3.029962442,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1988,4.420638695,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1989,2.205256671,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1990,0.984198147,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1991,0.887927181,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1992,3.1735615,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1993,4.304999811,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1994,5.319109062,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1995,4.047662532,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1996,7.164678507,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1997,6.008899136,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1998,4.372682284,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,1999,3.496168508,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2000,6.524208296,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2001,7.392293178,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2002,4.18672199,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2003,6.374734459,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2004,5.364005562,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2005,2.702822116,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2006,3.238504504,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2007,4.543610057,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2008,3.638856505,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2009,3.01135793,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2010,4.756622605,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2011,3.413626303,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2012,1.985640495,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2013,1.871531567,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2014,0.968314254,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2015,1.394769749,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2016,1.946078419,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2017,1.585926237,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P626,P6,P,SB,2018,1.773928566,19.5,14.6,30.8219178082192,66,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1973,1.363366389,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1974,1.111746808,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1975,1.192096182,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1976,1.198530164,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1977,1.431611206,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1978,1.440684125,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1979,1.105573579,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1980,0.957321821,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1981,0.345597183,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1982,0.885505013,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1983,0,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1984,0.231547945,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1985,0.347746032,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1986,0.386981383,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1987,0.348820457,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1988,0.504750267,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1989,0.622688797,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1990,0,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1991,0.272932145,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1992,0.429515406,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1993,1.293107811,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1994,2.249666225,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1995,2.590321683,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1996,3.305659188,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1997,4.088468679,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1998,2.233898571,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,1999,2.084760885,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2000,2.860482943,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2001,2.292256797,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2002,2.82652861,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2003,2.81045308,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2004,2.267475914,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2005,1.711756448,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2006,1.721313172,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2007,2.93476276,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2008,2.962132315,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2009,1.581933273,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2010,2.410151344,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2011,3.302442197,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2012,1.478207308,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2013,2.089614646,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2014,2.665110437,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2015,2.118454466,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2016,2.226192245,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2017,2.096673804,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P636,P6,P,SB,2018,2.108838051,15.3,13.6,69.1176470588235,12,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1973,0.731664363,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1974,1.721291181,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1975,1.522293278,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1976,1.663545567,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1977,1.681195034,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1978,1.795533299,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1979,1.75006817,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1980,2.097880176,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1981,2.524659255,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1982,1.68075207,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1983,1.969351337,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1984,1.921498598,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1985,2.709208973,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1986,2.32226529,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1987,0.389705144,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1988,0.106415168,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1989,0.284050241,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1990,0,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1991,0.284452365,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1992,0.177986932,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1993,0.463501155,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1994,0.750975733,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1995,0.717791089,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1996,0.503949161,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1997,0.288523869,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1998,0.904228906,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,1999,0,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2000,1.600980749,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2001,2.313490821,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2002,1.965584568,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2003,2.434718599,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2004,1.852952188,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2005,1.332773559,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2006,1.878813779,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2007,2.671255393,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2008,2.976872668,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2009,1.819421969,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2010,2.272945426,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2011,2.333776085,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2012,1.33727232,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2013,1.180827289,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2014,2.41868391,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2015,1.942399614,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2016,1.20542596,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2017,1.629421587,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P646,P6,P,SB,2018,2.356395552,13.45,10.7,25.2336448598131,136,0,0,2919.41228070175,2327.00657894737
P647,P6,P,SB,1973,0.69207087,11.15,11,38.1818181818182,84,290,0,2919.41228070175,2327.00657894737
P647,P6,P,SB,1974,0.567296235,11.15,11,38.1818181818182,84,290,0,2919.41228070175,2327.00657894737
P647,P6,P,SB,1975,0.752445998,11.15,11,38.1818181818182,84,290,0,2919.41228070175,2327.00657894737
P647,P6,P,SB,1976,0.679099234,11.15,11,38.1818181818182,84,290,0,2919.41228070175,2327.00657894737
P647,P6,P,SB,1977,1.238381267,11.15,11,38.1818181818182,84,290,0,2919.41228070175,2327.00657894737
P647,P6,P,SB,1978,0.877795545,11.15,11,38.1818181818182,84,290,0,2919.41228070175,2327.00657894737
